format	well	type	row	row.num	col	replicates	targets
1536	78	1	N	14	3	3	1
1536	80	1	P	16	3	3	1
1536	82	1	R	18	3	3	1
1536	84	1	T	20	3	3	1
1536	86	1	V	22	3	3	1
1536	88	1	X	24	3	3	1
1536	90	1	Z	26	3	3	1
1536	92	1	AB	28	3	3	1
1536	94	1	AD	30	3	3	1
1536	96	1	AF	32	3	3	1
1536	130	1	B	2	5	3	1
1536	132	1	D	4	5	3	1
1536	134	1	F	6	5	3	1
1536	136	1	H	8	5	3	1
1536	138	1	J	10	5	3	1
1536	140	1	L	12	5	3	1
1536	142	1	N	14	5	3	1
1536	144	1	P	16	5	3	1
1536	146	1	R	18	5	3	1
1536	148	1	T	20	5	3	1
1536	150	1	V	22	5	3	1
1536	152	1	X	24	5	3	1
1536	154	1	Z	26	5	3	1
1536	156	1	AB	28	5	3	1
1536	158	1	AD	30	5	3	1
1536	160	1	AF	32	5	3	1
1536	194	1	B	2	7	3	1
1536	196	1	D	4	7	3	1
1536	198	1	F	6	7	3	1
1536	200	1	H	8	7	3	1
1536	202	1	J	10	7	3	1
1536	204	1	L	12	7	3	1
1536	206	1	N	14	7	3	1
1536	208	1	P	16	7	3	1
1536	210	1	R	18	7	3	1
1536	212	1	T	20	7	3	1
1536	214	1	V	22	7	3	1
1536	216	1	X	24	7	3	1
1536	218	1	Z	26	7	3	1
1536	220	1	AB	28	7	3	1
1536	222	1	AD	30	7	3	1
1536	224	1	AF	32	7	3	1
1536	258	1	B	2	9	3	1
1536	260	1	D	4	9	3	1
1536	262	1	F	6	9	3	1
1536	264	1	H	8	9	3	1
1536	266	1	J	10	9	3	1
1536	268	1	L	12	9	3	1
1536	270	1	N	14	9	3	1
1536	272	1	P	16	9	3	1
1536	274	1	R	18	9	3	1
1536	276	1	T	20	9	3	1
1536	278	1	V	22	9	3	1
1536	280	1	X	24	9	3	1
1536	282	1	Z	26	9	3	1
1536	284	1	AB	28	9	3	1
1536	286	1	AD	30	9	3	1
1536	288	1	AF	32	9	3	1
1536	322	1	B	2	11	3	1
1536	324	1	D	4	11	3	1
1536	326	1	F	6	11	3	1
1536	328	1	H	8	11	3	1
1536	330	1	J	10	11	3	1
1536	332	1	L	12	11	3	1
1536	334	1	N	14	11	3	1
1536	336	1	P	16	11	3	1
1536	338	1	R	18	11	3	1
1536	340	1	T	20	11	3	1
1536	342	1	V	22	11	3	1
1536	344	1	X	24	11	3	1
1536	346	1	Z	26	11	3	1
1536	348	1	AB	28	11	3	1
1536	350	1	AD	30	11	3	1
1536	352	1	AF	32	11	3	1
1536	386	1	B	2	13	3	1
1536	388	1	D	4	13	3	1
1536	390	1	F	6	13	3	1
1536	392	1	H	8	13	3	1
1536	394	1	J	10	13	3	1
1536	396	1	L	12	13	3	1
1536	398	1	N	14	13	3	1
1536	400	1	P	16	13	3	1
1536	402	1	R	18	13	3	1
1536	404	1	T	20	13	3	1
1536	406	1	V	22	13	3	1
1536	408	1	X	24	13	3	1
1536	410	1	Z	26	13	3	1
1536	412	1	AB	28	13	3	1
1536	414	1	AD	30	13	3	1
1536	416	1	AF	32	13	3	1
1536	450	1	B	2	15	3	1
1536	452	1	D	4	15	3	1
1536	454	1	F	6	15	3	1
1536	456	1	H	8	15	3	1
1536	458	1	J	10	15	3	1
1536	460	1	L	12	15	3	1
1536	462	1	N	14	15	3	1
1536	464	1	P	16	15	3	1
1536	466	1	R	18	15	3	1
1536	468	1	T	20	15	3	1
1536	470	1	V	22	15	3	1
1536	472	1	X	24	15	3	1
1536	474	1	Z	26	15	3	1
1536	476	1	AB	28	15	3	1
1536	478	1	AD	30	15	3	1
1536	480	1	AF	32	15	3	1
1536	514	1	B	2	17	3	1
1536	516	1	D	4	17	3	1
1536	518	1	F	6	17	3	1
1536	520	1	H	8	17	3	1
1536	522	1	J	10	17	3	1
1536	524	1	L	12	17	3	1
1536	526	1	N	14	17	3	1
1536	528	1	P	16	17	3	1
1536	530	1	R	18	17	3	1
1536	532	1	T	20	17	3	1
1536	534	1	V	22	17	3	1
1536	536	1	X	24	17	3	1
1536	538	1	Z	26	17	3	1
1536	540	1	AB	28	17	3	1
1536	542	1	AD	30	17	3	1
1536	544	1	AF	32	17	3	1
1536	578	1	B	2	19	3	1
1536	580	1	D	4	19	3	1
1536	582	1	F	6	19	3	1
1536	584	1	H	8	19	3	1
1536	586	1	J	10	19	3	1
1536	588	1	L	12	19	3	1
1536	590	1	N	14	19	3	1
1536	592	1	P	16	19	3	1
1536	594	1	R	18	19	3	1
1536	596	1	T	20	19	3	1
1536	598	1	V	22	19	3	1
1536	600	1	X	24	19	3	1
1536	602	1	Z	26	19	3	1
1536	604	1	AB	28	19	3	1
1536	606	1	AD	30	19	3	1
1536	608	1	AF	32	19	3	1
1536	642	1	B	2	21	3	1
1536	644	1	D	4	21	3	1
1536	646	1	F	6	21	3	1
1536	648	1	H	8	21	3	1
1536	650	1	J	10	21	3	1
1536	652	1	L	12	21	3	1
1536	654	1	N	14	21	3	1
1536	656	1	P	16	21	3	1
1536	658	1	R	18	21	3	1
1536	660	1	T	20	21	3	1
1536	662	1	V	22	21	3	1
1536	664	1	X	24	21	3	1
1536	666	1	Z	26	21	3	1
1536	668	1	AB	28	21	3	1
1536	670	1	AD	30	21	3	1
1536	672	1	AF	32	21	3	1
1536	706	1	B	2	23	3	1
1536	708	1	D	4	23	3	1
1536	710	1	F	6	23	3	1
1536	712	1	H	8	23	3	1
1536	714	1	J	10	23	3	1
1536	716	1	L	12	23	3	1
1536	718	1	N	14	23	3	1
1536	720	1	P	16	23	3	1
1536	722	1	R	18	23	3	1
1536	724	1	T	20	23	3	1
1536	726	1	V	22	23	3	1
1536	728	1	X	24	23	3	1
1536	730	1	Z	26	23	3	1
1536	732	1	AB	28	23	3	1
1536	734	1	AD	30	23	3	1
1536	736	1	AF	32	23	3	1
1536	770	1	B	2	25	3	1
1536	772	1	D	4	25	3	1
1536	774	1	F	6	25	3	1
1536	776	1	H	8	25	3	1
1536	778	1	J	10	25	3	1
1536	780	1	L	12	25	3	1
1536	782	1	N	14	25	3	1
1536	784	1	P	16	25	3	1
1536	786	1	R	18	25	3	1
1536	788	1	T	20	25	3	1
1536	790	1	V	22	25	3	1
1536	792	1	X	24	25	3	1
1536	794	1	Z	26	25	3	1
1536	796	1	AB	28	25	3	1
1536	798	1	AD	30	25	3	1
1536	800	1	AF	32	25	3	1
1536	834	1	B	2	27	3	1
1536	836	1	D	4	27	3	1
1536	838	1	F	6	27	3	1
1536	840	1	H	8	27	3	1
1536	842	1	J	10	27	3	1
1536	844	1	L	12	27	3	1
1536	846	1	N	14	27	3	1
1536	848	1	P	16	27	3	1
1536	850	1	R	18	27	3	1
1536	852	1	T	20	27	3	1
1536	854	1	V	22	27	3	1
1536	856	1	X	24	27	3	1
1536	858	1	Z	26	27	3	1
1536	860	1	AB	28	27	3	1
1536	862	1	AD	30	27	3	1
1536	864	1	AF	32	27	3	1
1536	898	1	B	2	29	3	1
1536	900	1	D	4	29	3	1
1536	902	1	F	6	29	3	1
1536	904	1	H	8	29	3	1
1536	906	1	J	10	29	3	1
1536	908	1	L	12	29	3	1
1536	910	1	N	14	29	3	1
1536	912	1	P	16	29	3	1
1536	914	1	R	18	29	3	1
1536	916	1	T	20	29	3	1
1536	918	1	V	22	29	3	1
1536	920	1	X	24	29	3	1
1536	922	1	Z	26	29	3	1
1536	924	1	AB	28	29	3	1
1536	926	1	AD	30	29	3	1
1536	928	1	AF	32	29	3	1
1536	962	1	B	2	31	3	1
1536	964	1	D	4	31	3	1
1536	966	1	F	6	31	3	1
1536	968	1	H	8	31	3	1
1536	970	1	J	10	31	3	1
1536	972	1	L	12	31	3	1
1536	974	1	N	14	31	3	1
1536	976	1	P	16	31	3	1
1536	978	1	R	18	31	3	1
1536	980	1	T	20	31	3	1
1536	982	1	V	22	31	3	1
1536	984	1	X	24	31	3	1
1536	986	1	Z	26	31	3	1
1536	988	1	AB	28	31	3	1
1536	990	1	AD	30	31	3	1
1536	992	1	AF	32	31	3	1
1536	1026	1	B	2	33	3	1
1536	1028	1	D	4	33	3	1
1536	1030	1	F	6	33	3	1
1536	1032	1	H	8	33	3	1
1536	1034	1	J	10	33	3	1
1536	1036	1	L	12	33	3	1
1536	1038	1	N	14	33	3	1
1536	1040	1	P	16	33	3	1
1536	1042	1	R	18	33	3	1
1536	1044	1	T	20	33	3	1
1536	1046	1	V	22	33	3	1
1536	1048	1	X	24	33	3	1
1536	1050	1	Z	26	33	3	1
1536	1052	1	AB	28	33	3	1
1536	1054	1	AD	30	33	3	1
1536	1056	1	AF	32	33	3	1
1536	1090	1	B	2	35	3	1
1536	1092	1	D	4	35	3	1
1536	1094	1	F	6	35	3	1
1536	1096	1	H	8	35	3	1
1536	1098	1	J	10	35	3	1
1536	1100	1	L	12	35	3	1
1536	1102	1	N	14	35	3	1
1536	1104	1	P	16	35	3	1
1536	1106	1	R	18	35	3	1
1536	1108	1	T	20	35	3	1
1536	1110	1	V	22	35	3	1
1536	1112	1	X	24	35	3	1
1536	1114	1	Z	26	35	3	1
1536	1116	1	AB	28	35	3	1
1536	1118	1	AD	30	35	3	1
1536	1120	1	AF	32	35	3	1
1536	1154	1	B	2	37	3	1
1536	1156	1	D	4	37	3	1
1536	1158	1	F	6	37	3	1
1536	1160	1	H	8	37	3	1
1536	1162	1	J	10	37	3	1
1536	1164	1	L	12	37	3	1
1536	1166	1	N	14	37	3	1
1536	1168	1	P	16	37	3	1
1536	1170	1	R	18	37	3	1
1536	1172	1	T	20	37	3	1
1536	1174	1	V	22	37	3	1
1536	1176	1	X	24	37	3	1
1536	1178	1	Z	26	37	3	1
1536	1180	1	AB	28	37	3	1
1536	1182	1	AD	30	37	3	1
1536	1184	1	AF	32	37	3	1
1536	1218	1	B	2	39	3	1
1536	1220	1	D	4	39	3	1
1536	1222	1	F	6	39	3	1
1536	1224	1	H	8	39	3	1
1536	1226	1	J	10	39	3	1
1536	1228	1	L	12	39	3	1
1536	1230	1	N	14	39	3	1
1536	1232	1	P	16	39	3	1
1536	1234	1	R	18	39	3	1
1536	1236	1	T	20	39	3	1
1536	1238	1	V	22	39	3	1
1536	1240	1	X	24	39	3	1
1536	1242	1	Z	26	39	3	1
1536	1244	1	AB	28	39	3	1
1536	1246	1	AD	30	39	3	1
1536	1248	1	AF	32	39	3	1
1536	1282	1	B	2	41	3	1
1536	1284	1	D	4	41	3	1
1536	1286	1	F	6	41	3	1
1536	1288	1	H	8	41	3	1
1536	1290	1	J	10	41	3	1
1536	1292	1	L	12	41	3	1
1536	1294	1	N	14	41	3	1
1536	1296	1	P	16	41	3	1
1536	1298	1	R	18	41	3	1
1536	1300	1	T	20	41	3	1
1536	1302	1	V	22	41	3	1
1536	1304	1	X	24	41	3	1
1536	1306	1	Z	26	41	3	1
1536	1308	1	AB	28	41	3	1
1536	1310	1	AD	30	41	3	1
1536	1312	1	AF	32	41	3	1
1536	1346	1	B	2	43	3	1
1536	1348	1	D	4	43	3	1
1536	1350	1	F	6	43	3	1
1536	1352	1	H	8	43	3	1
1536	1354	1	J	10	43	3	1
1536	1356	1	L	12	43	3	1
1536	1358	1	N	14	43	3	1
1536	1360	1	P	16	43	3	1
1536	1362	1	R	18	43	3	1
1536	1364	1	T	20	43	3	1
1536	1366	1	V	22	43	3	1
1536	1368	1	X	24	43	3	1
1536	1370	1	Z	26	43	3	1
1536	1372	1	AB	28	43	3	1
1536	1374	1	AD	30	43	3	1
1536	1376	1	AF	32	43	3	1
1536	1410	1	B	2	45	3	1
1536	1412	1	D	4	45	3	1
1536	1414	1	F	6	45	3	1
1536	1416	1	H	8	45	3	1
1536	1418	1	J	10	45	3	1
1536	1420	1	L	12	45	3	1
1536	1422	1	N	14	45	3	1
1536	1424	1	P	16	45	3	1
1536	1426	1	R	18	45	3	1
1536	1428	1	T	20	45	3	1
1536	1430	1	V	22	45	3	1
1536	1432	1	X	24	45	3	1
1536	1434	1	Z	26	45	3	1
1536	1436	1	AB	28	45	3	1
1536	1438	1	AD	30	45	3	1
1536	1440	1	AF	32	45	3	1
1536	1474	1	B	2	47	3	1
1536	1476	1	D	4	47	3	1
1536	1478	1	F	6	47	3	1
1536	1480	1	H	8	47	3	1
1536	1482	1	J	10	47	3	1
1536	1484	1	L	12	47	3	1
1536	1486	1	N	14	47	3	1
1536	1488	1	P	16	47	3	1
1536	1490	2	R	18	47	3	1
1536	1492	2	T	20	47	3	1
1536	1494	2	V	22	47	3	1
1536	1496	2	X	24	47	3	1
1536	1498	3	Z	26	47	3	1
1536	1500	3	AB	28	47	3	1
1536	1502	4	AD	30	47	3	1
1536	1504	4	AF	32	47	3	1
1536	34	1	B	2	2	4	1
1536	36	1	D	4	2	4	1
1536	38	1	F	6	2	4	1
1536	40	1	H	8	2	4	1
1536	42	1	J	10	2	4	1
1536	44	1	L	12	2	4	1
1536	46	1	N	14	2	4	1
1536	48	1	P	16	2	4	1
1536	50	1	R	18	2	4	1
1536	52	1	T	20	2	4	1
1536	54	1	V	22	2	4	1
1536	56	1	X	24	2	4	1
1536	58	1	Z	26	2	4	1
1536	60	1	AB	28	2	4	1
1536	62	1	AD	30	2	4	1
1536	64	1	AF	32	2	4	1
1536	98	1	B	2	4	4	1
1536	100	1	D	4	4	4	1
1536	102	1	F	6	4	4	1
1536	104	1	H	8	4	4	1
1536	106	1	J	10	4	4	1
1536	108	1	L	12	4	4	1
1536	110	1	N	14	4	4	1
1536	112	1	P	16	4	4	1
1536	114	1	R	18	4	4	1
1536	116	1	T	20	4	4	1
1536	118	1	V	22	4	4	1
1536	120	1	X	24	4	4	1
1536	122	1	Z	26	4	4	1
1536	124	1	AB	28	4	4	1
1536	126	1	AD	30	4	4	1
1536	128	1	AF	32	4	4	1
1536	162	1	B	2	6	4	1
1536	164	1	D	4	6	4	1
1536	166	1	F	6	6	4	1
1536	168	1	H	8	6	4	1
1536	170	1	J	10	6	4	1
1536	172	1	L	12	6	4	1
1536	174	1	N	14	6	4	1
1536	176	1	P	16	6	4	1
1536	178	1	R	18	6	4	1
1536	180	1	T	20	6	4	1
1536	182	1	V	22	6	4	1
1536	184	1	X	24	6	4	1
1536	186	1	Z	26	6	4	1
1536	188	1	AB	28	6	4	1
1536	190	1	AD	30	6	4	1
1536	192	1	AF	32	6	4	1
1536	226	1	B	2	8	4	1
1536	228	1	D	4	8	4	1
1536	230	1	F	6	8	4	1
1536	232	1	H	8	8	4	1
1536	234	1	J	10	8	4	1
1536	236	1	L	12	8	4	1
1536	238	1	N	14	8	4	1
1536	240	1	P	16	8	4	1
1536	242	1	R	18	8	4	1
1536	244	1	T	20	8	4	1
1536	246	1	V	22	8	4	1
1536	248	1	X	24	8	4	1
1536	250	1	Z	26	8	4	1
1536	252	1	AB	28	8	4	1
1536	254	1	AD	30	8	4	1
1536	256	1	AF	32	8	4	1
1536	290	1	B	2	10	4	1
1536	292	1	D	4	10	4	1
1536	294	1	F	6	10	4	1
1536	296	1	H	8	10	4	1
1536	298	1	J	10	10	4	1
1536	300	1	L	12	10	4	1
1536	302	1	N	14	10	4	1
1536	304	1	P	16	10	4	1
1536	306	1	R	18	10	4	1
1536	308	1	T	20	10	4	1
1536	310	1	V	22	10	4	1
1536	312	1	X	24	10	4	1
1536	314	1	Z	26	10	4	1
1536	316	1	AB	28	10	4	1
1536	318	1	AD	30	10	4	1
1536	320	1	AF	32	10	4	1
1536	354	1	B	2	12	4	1
1536	356	1	D	4	12	4	1
1536	358	1	F	6	12	4	1
1536	360	1	H	8	12	4	1
1536	362	1	J	10	12	4	1
1536	364	1	L	12	12	4	1
1536	366	1	N	14	12	4	1
1536	368	1	P	16	12	4	1
1536	370	1	R	18	12	4	1
1536	372	1	T	20	12	4	1
1536	374	1	V	22	12	4	1
1536	376	1	X	24	12	4	1
1536	378	1	Z	26	12	4	1
1536	380	1	AB	28	12	4	1
1536	382	1	AD	30	12	4	1
1536	384	1	AF	32	12	4	1
1536	418	1	B	2	14	4	1
1536	420	1	D	4	14	4	1
1536	422	1	F	6	14	4	1
1536	424	1	H	8	14	4	1
1536	426	1	J	10	14	4	1
1536	428	1	L	12	14	4	1
1536	430	1	N	14	14	4	1
1536	432	1	P	16	14	4	1
1536	434	1	R	18	14	4	1
1536	436	1	T	20	14	4	1
1536	438	1	V	22	14	4	1
1536	440	1	X	24	14	4	1
1536	442	1	Z	26	14	4	1
1536	444	1	AB	28	14	4	1
1536	446	1	AD	30	14	4	1
1536	448	1	AF	32	14	4	1
1536	482	1	B	2	16	4	1
1536	484	1	D	4	16	4	1
1536	486	1	F	6	16	4	1
1536	488	1	H	8	16	4	1
1536	490	1	J	10	16	4	1
1536	492	1	L	12	16	4	1
1536	494	1	N	14	16	4	1
1536	496	1	P	16	16	4	1
1536	498	1	R	18	16	4	1
1536	500	1	T	20	16	4	1
1536	502	1	V	22	16	4	1
1536	504	1	X	24	16	4	1
1536	506	1	Z	26	16	4	1
1536	508	1	AB	28	16	4	1
1536	510	1	AD	30	16	4	1
1536	512	1	AF	32	16	4	1
1536	546	1	B	2	18	4	1
1536	548	1	D	4	18	4	1
1536	550	1	F	6	18	4	1
1536	552	1	H	8	18	4	1
1536	554	1	J	10	18	4	1
1536	556	1	L	12	18	4	1
1536	558	1	N	14	18	4	1
1536	560	1	P	16	18	4	1
1536	562	1	R	18	18	4	1
1536	564	1	T	20	18	4	1
1536	566	1	V	22	18	4	1
1536	568	1	X	24	18	4	1
1536	570	1	Z	26	18	4	1
1536	572	1	AB	28	18	4	1
1536	574	1	AD	30	18	4	1
1536	576	1	AF	32	18	4	1
1536	610	1	B	2	20	4	1
1536	612	1	D	4	20	4	1
1536	614	1	F	6	20	4	1
1536	616	1	H	8	20	4	1
1536	618	1	J	10	20	4	1
1536	620	1	L	12	20	4	1
1536	622	1	N	14	20	4	1
1536	624	1	P	16	20	4	1
1536	626	1	R	18	20	4	1
1536	628	1	T	20	20	4	1
1536	630	1	V	22	20	4	1
1536	632	1	X	24	20	4	1
1536	634	1	Z	26	20	4	1
1536	636	1	AB	28	20	4	1
1536	638	1	AD	30	20	4	1
1536	640	1	AF	32	20	4	1
1536	674	1	B	2	22	4	1
1536	676	1	D	4	22	4	1
1536	678	1	F	6	22	4	1
1536	680	1	H	8	22	4	1
1536	682	1	J	10	22	4	1
1536	684	1	L	12	22	4	1
1536	686	1	N	14	22	4	1
1536	688	1	P	16	22	4	1
1536	690	1	R	18	22	4	1
1536	692	1	T	20	22	4	1
1536	694	1	V	22	22	4	1
1536	696	1	X	24	22	4	1
1536	698	1	Z	26	22	4	1
1536	700	1	AB	28	22	4	1
1536	702	1	AD	30	22	4	1
1536	704	1	AF	32	22	4	1
1536	738	1	B	2	24	4	1
1536	740	1	D	4	24	4	1
1536	742	1	F	6	24	4	1
1536	744	1	H	8	24	4	1
1536	746	1	J	10	24	4	1
1536	748	1	L	12	24	4	1
1536	750	1	N	14	24	4	1
1536	752	1	P	16	24	4	1
1536	754	1	R	18	24	4	1
1536	756	1	T	20	24	4	1
1536	758	1	V	22	24	4	1
1536	760	1	X	24	24	4	1
1536	762	1	Z	26	24	4	1
1536	764	1	AB	28	24	4	1
1536	766	1	AD	30	24	4	1
1536	768	1	AF	32	24	4	1
1536	802	1	B	2	26	4	1
1536	804	1	D	4	26	4	1
1536	806	1	F	6	26	4	1
1536	808	1	H	8	26	4	1
1536	810	1	J	10	26	4	1
1536	812	1	L	12	26	4	1
1536	814	1	N	14	26	4	1
1536	816	1	P	16	26	4	1
1536	818	1	R	18	26	4	1
1536	820	1	T	20	26	4	1
1536	822	1	V	22	26	4	1
1536	824	1	X	24	26	4	1
1536	826	1	Z	26	26	4	1
1536	828	1	AB	28	26	4	1
1536	830	1	AD	30	26	4	1
1536	832	1	AF	32	26	4	1
1536	866	1	B	2	28	4	1
1536	868	1	D	4	28	4	1
1536	870	1	F	6	28	4	1
1536	872	1	H	8	28	4	1
1536	874	1	J	10	28	4	1
1536	876	1	L	12	28	4	1
1536	878	1	N	14	28	4	1
1536	880	1	P	16	28	4	1
1536	882	1	R	18	28	4	1
1536	884	1	T	20	28	4	1
1536	886	1	V	22	28	4	1
1536	888	1	X	24	28	4	1
1536	890	1	Z	26	28	4	1
1536	892	1	AB	28	28	4	1
1536	894	1	AD	30	28	4	1
1536	896	1	AF	32	28	4	1
1536	930	1	B	2	30	4	1
1536	932	1	D	4	30	4	1
1536	934	1	F	6	30	4	1
1536	936	1	H	8	30	4	1
1536	938	1	J	10	30	4	1
1536	940	1	L	12	30	4	1
1536	942	1	N	14	30	4	1
1536	944	1	P	16	30	4	1
1536	946	1	R	18	30	4	1
1536	948	1	T	20	30	4	1
1536	950	1	V	22	30	4	1
1536	952	1	X	24	30	4	1
1536	954	1	Z	26	30	4	1
1536	956	1	AB	28	30	4	1
1536	958	1	AD	30	30	4	1
1536	960	1	AF	32	30	4	1
1536	994	1	B	2	32	4	1
1536	996	1	D	4	32	4	1
1536	998	1	F	6	32	4	1
1536	1000	1	H	8	32	4	1
1536	1002	1	J	10	32	4	1
1536	1004	1	L	12	32	4	1
1536	1006	1	N	14	32	4	1
1536	1008	1	P	16	32	4	1
1536	1010	1	R	18	32	4	1
1536	1012	1	T	20	32	4	1
1536	1014	1	V	22	32	4	1
1536	1016	1	X	24	32	4	1
1536	1018	1	Z	26	32	4	1
1536	1020	1	AB	28	32	4	1
1536	1022	1	AD	30	32	4	1
1536	1024	1	AF	32	32	4	1
1536	1058	1	B	2	34	4	1
1536	1060	1	D	4	34	4	1
1536	1062	1	F	6	34	4	1
1536	1064	1	H	8	34	4	1
1536	1066	1	J	10	34	4	1
1536	1068	1	L	12	34	4	1
1536	1070	1	N	14	34	4	1
1536	1072	1	P	16	34	4	1
1536	1074	1	R	18	34	4	1
1536	1076	1	T	20	34	4	1
1536	1078	1	V	22	34	4	1
1536	1080	1	X	24	34	4	1
1536	1082	1	Z	26	34	4	1
1536	1084	1	AB	28	34	4	1
1536	1086	1	AD	30	34	4	1
1536	1088	1	AF	32	34	4	1
1536	1122	1	B	2	36	4	1
1536	1124	1	D	4	36	4	1
1536	1126	1	F	6	36	4	1
1536	1128	1	H	8	36	4	1
1536	1130	1	J	10	36	4	1
1536	1132	1	L	12	36	4	1
1536	1134	1	N	14	36	4	1
1536	1136	1	P	16	36	4	1
1536	1138	1	R	18	36	4	1
1536	1140	1	T	20	36	4	1
1536	1142	1	V	22	36	4	1
1536	1144	1	X	24	36	4	1
1536	1146	1	Z	26	36	4	1
1536	1148	1	AB	28	36	4	1
1536	1150	1	AD	30	36	4	1
1536	1152	1	AF	32	36	4	1
1536	1186	1	B	2	38	4	1
1536	1188	1	D	4	38	4	1
1536	1190	1	F	6	38	4	1
1536	1192	1	H	8	38	4	1
1536	1194	1	J	10	38	4	1
1536	1196	1	L	12	38	4	1
1536	1198	1	N	14	38	4	1
1536	1200	1	P	16	38	4	1
1536	1202	1	R	18	38	4	1
1536	1204	1	T	20	38	4	1
1536	1206	1	V	22	38	4	1
1536	1208	1	X	24	38	4	1
1536	1210	1	Z	26	38	4	1
1536	1212	1	AB	28	38	4	1
1536	1214	1	AD	30	38	4	1
1536	1216	1	AF	32	38	4	1
1536	1250	1	B	2	40	4	1
1536	1252	1	D	4	40	4	1
1536	1254	1	F	6	40	4	1
1536	1256	1	H	8	40	4	1
1536	1258	1	J	10	40	4	1
1536	1260	1	L	12	40	4	1
1536	1262	1	N	14	40	4	1
1536	1264	1	P	16	40	4	1
1536	1266	1	R	18	40	4	1
1536	1268	1	T	20	40	4	1
1536	1270	1	V	22	40	4	1
1536	1272	1	X	24	40	4	1
1536	1274	1	Z	26	40	4	1
1536	1276	1	AB	28	40	4	1
1536	1278	1	AD	30	40	4	1
1536	1280	1	AF	32	40	4	1
1536	1314	1	B	2	42	4	1
1536	1316	1	D	4	42	4	1
1536	1318	1	F	6	42	4	1
1536	1320	1	H	8	42	4	1
1536	1322	1	J	10	42	4	1
1536	1324	1	L	12	42	4	1
1536	1326	1	N	14	42	4	1
1536	1328	1	P	16	42	4	1
1536	1330	1	R	18	42	4	1
1536	1332	1	T	20	42	4	1
1536	1334	1	V	22	42	4	1
1536	1336	1	X	24	42	4	1
1536	1338	1	Z	26	42	4	1
1536	1340	1	AB	28	42	4	1
1536	1342	1	AD	30	42	4	1
1536	1344	1	AF	32	42	4	1
1536	1378	1	B	2	44	4	1
1536	1380	1	D	4	44	4	1
1536	1382	1	F	6	44	4	1
1536	1384	1	H	8	44	4	1
1536	1386	1	J	10	44	4	1
1536	1388	1	L	12	44	4	1
1536	1390	1	N	14	44	4	1
1536	1392	1	P	16	44	4	1
1536	1394	1	R	18	44	4	1
1536	1396	1	T	20	44	4	1
1536	1398	1	V	22	44	4	1
1536	1400	1	X	24	44	4	1
1536	1402	1	Z	26	44	4	1
1536	1404	1	AB	28	44	4	1
1536	1406	1	AD	30	44	4	1
1536	1408	1	AF	32	44	4	1
1536	1442	1	B	2	46	4	1
1536	1444	1	D	4	46	4	1
1536	1446	1	F	6	46	4	1
1536	1448	1	H	8	46	4	1
1536	1450	1	J	10	46	4	1
1536	1452	1	L	12	46	4	1
1536	1454	1	N	14	46	4	1
1536	1456	1	P	16	46	4	1
1536	1458	1	R	18	46	4	1
1536	1460	1	T	20	46	4	1
1536	1462	1	V	22	46	4	1
1536	1464	1	X	24	46	4	1
1536	1466	1	Z	26	46	4	1
1536	1468	1	AB	28	46	4	1
1536	1470	1	AD	30	46	4	1
1536	1472	1	AF	32	46	4	1
1536	1506	1	B	2	48	4	1
1536	1508	1	D	4	48	4	1
1536	1510	1	F	6	48	4	1
1536	1512	1	H	8	48	4	1
1536	1514	1	J	10	48	4	1
1536	1516	1	L	12	48	4	1
1536	1518	1	N	14	48	4	1
1536	1520	1	P	16	48	4	1
1536	1522	2	R	18	48	4	1
1536	1524	2	T	20	48	4	1
1536	1526	2	V	22	48	4	1
1536	1528	2	X	24	48	4	1
1536	1530	3	Z	26	48	4	1
1536	1532	3	AB	28	48	4	1
1536	1534	4	AD	30	48	4	1
1536	1536	4	AF	32	48	4	1
