AssayRun	PlateSet	Plate	PlateOrder	Well	WellType	WellNum	Response	Bk_Sub	Norm	NormPos	pEnhanced	Sample	accession	Target
AR-4	PS-4	PLT-8	2	M11	unknown	173	0.17970869	0.17935869	0.22653764	0.31914356	-84.67139	SPL-1101		1
AR-4	PS-4	PLT-8	2	L11	unknown	172	0.23935781	0.23900782	0.30187702	0.4252808	-71.46007	SPL-1100		1
AR-4	PS-4	PLT-8	2	K11	unknown	171	0.15188327	0.15153328	0.19139296	0.26963216	-90.83427	SPL-1099		1
AR-4	PS-4	PLT-8	2	J11	unknown	170	0.2889033	0.2885533	0.36445507	0.51344	-60.486534	SPL-1098		1
AR-4	PS-4	PLT-8	2	I11	unknown	169	0.11038513	0.11003513	0.13897905	0.19579203	-100.025444	SPL-1097		1
AR-4	PS-4	PLT-8	2	H11	unknown	168	0.09874845	0.098398454	0.12428143	0.17508622	-102.60278	SPL-1096		1
AR-4	PS-4	PLT-8	2	G11	unknown	167	0.14594923	0.14559923	0.18389802	0.25907335	-92.14857	SPL-1095		1
AR-4	PS-4	PLT-8	2	F11	unknown	166	0.4183618	0.4180118	0.5279667	0.74379325	-31.813553	SPL-1094		1
AR-4	PS-4	PLT-8	2	E11	unknown	165	0.38894194	0.38859195	0.49080813	0.69144475	-38.329582	SPL-1093		1
AR-4	PS-4	PLT-8	2	D11	unknown	164	0.39852712	0.39817712	0.5029146	0.7085002	-36.20662	SPL-1092		1
AR-4	PS-4	PLT-8	2	C11	unknown	163	0.6820431	0.6816931	0.86100733	1.2129769	26.587612	SPL-1091		1
AR-4	PS-4	PLT-8	2	B11	unknown	162	0.39991	0.39956	0.50466126	0.71096087	-35.900333	SPL-1090		1
AR-4	PS-4	PLT-8	2	A11	unknown	161	0.4064087	0.4060587	0.5128694	0.72252434	-34.460976	SPL-1089		1
AR-4	PS-4	PLT-8	2	P10	unknown	160	0.0844693	0.084119305	0.106246255	0.14967847	-105.76538	SPL-1088		1
AR-4	PS-4	PLT-8	2	O10	unknown	159	0.29388478	0.2935348	0.3707469	0.5223039	-59.383217	SPL-1087		1
AR-4	PS-4	PLT-8	2	N10	unknown	158	0.22006133	0.21971133	0.27750474	0.39094543	-75.733925	SPL-1086		1
AR-4	PS-4	PLT-8	2	M10	unknown	157	0.23377113	0.23342113	0.29482082	0.4153401	-72.697426	SPL-1085		1
AR-4	PS-4	PLT-8	2	L10	unknown	156	0.28550997	0.28515998	0.36016917	0.50740206	-61.238102	SPL-1084		1
AR-4	PS-4	PLT-8	2	K10	unknown	155	0.47069833	0.47034833	0.5940699	0.8369187	-20.221855	SPL-1083		1
AR-4	PS-4	PLT-8	2	J10	unknown	154	0.18246543	0.18211544	0.23001952	0.32404882	-84.060814	SPL-1082		1
AR-4	PS-4	PLT-8	2	I10	unknown	153	0.09527117	0.09492117	0.11988947	0.16889888	-103.37294	SPL-1081		1
AR-4	PS-4	PLT-8	2	H10	unknown	152	0.4830959	0.48274592	0.6097286	0.8589785	-17.475988	SPL-1080		1
AR-4	PS-4	PLT-8	2	G10	unknown	151	0.3184426	0.3180926	0.40176448	0.56600106	-53.94405	SPL-1079		1
AR-4	PS-4	PLT-8	2	F10	unknown	150	0.08485895	0.08450895	0.10673839	0.15037179	-105.679085	SPL-1078		1
AR-4	PS-4	PLT-8	2	E10	unknown	149	0.42690623	0.42655623	0.53875864	0.75899684	-29.921103	SPL-1077		1
AR-4	PS-4	PLT-8	2	D10	unknown	148	0.64341366	0.64306366	0.81221676	1.1442413	18.031816	SPL-1076		1
AR-4	PS-4	PLT-8	2	C10	unknown	147	0.25187337	0.25152338	0.3176847	0.44755048	-68.68807	SPL-1075		1
AR-4	PS-4	PLT-8	2	B10	unknown	146	0.17730576	0.17695576	0.22350264	0.31486788	-85.2036	SPL-1074		1
AR-4	PS-4	PLT-8	2	A10	unknown	145	0.2302927	0.2299427	0.2904274	0.4091507	-73.46784	SPL-1073		1
AR-4	PS-4	PLT-8	2	P09	unknown	144	0.27954718	0.2791972	0.35263792	0.49679214	-62.558765	SPL-1072		1
AR-4	PS-4	PLT-8	2	O09	unknown	143	0.3389375	0.3385875	0.4276504	0.60246885	-49.404766	SPL-1071		1
AR-4	PS-4	PLT-8	2	N09	unknown	142	0.30543312	0.30508313	0.38533294	0.5428525	-56.825443	SPL-1070		1
AR-4	PS-4	PLT-8	2	M09	unknown	141	0.40253454	0.40218455	0.5079762	0.7156308	-35.31904	SPL-1069		1
AR-4	PS-4	PLT-8	2	L09	unknown	140	0.116975024	0.116625026	0.14730236	0.20751783	-98.56589	SPL-1068		1
AR-4	PS-4	PLT-8	2	K09	unknown	139	0.6124725	0.6121225	0.7731367	1.0891858	11.178842	SPL-1067		1
AR-4	PS-4	PLT-8	2	J09	unknown	138	0.17147496	0.17112496	0.2161381	0.3044928	-86.495026	SPL-1066		1
AR-4	PS-4	PLT-8	2	I09	unknown	137	0.37248966	0.37213966	0.4700282	0.66217023	-41.9735	SPL-1065		1
AR-4	PS-4	PLT-8	2	H09	unknown	136	0.39106977	0.39071977	0.49349567	0.6952309	-37.858303	SPL-1064		1
AR-4	PS-4	PLT-8	2	G09	unknown	135	0.41998535	0.41963536	0.53001726	0.7466821	-31.453964	SPL-1063		1
AR-4	PS-4	PLT-8	2	F09	unknown	134	0.28319436	0.28284436	0.35724446	0.5032818	-61.750973	SPL-1062		1
AR-4	PS-4	PLT-8	2	E09	unknown	133	0.17244409	0.17209409	0.21736215	0.30621725	-86.28038	SPL-1061		1
AR-4	PS-4	PLT-8	2	D09	unknown	132	0.16178401	0.16143401	0.20389801	0.28724912	-88.64142	SPL-1060		1
AR-4	PS-4	PLT-8	2	C09	unknown	131	0.25760397	0.25725397	0.3249227	0.45774728	-67.41883	SPL-1059		1
AR-4	PS-4	PLT-8	2	B09	unknown	130	0.0489833	0.0486333	0.06142592	0.08653612	-113.62496	SPL-1058		1
AR-4	PS-4	PLT-8	2	A09	unknown	129	0.35737106	0.35702106	0.45093277	0.6352688	-45.322025	SPL-1057		1
AR-4	PS-4	PLT-8	2	P08	unknown	128	0.36273843	0.36238843	0.457712	0.64481926	-44.13324	SPL-1056		1
AR-4	PS-4	PLT-8	2	O08	unknown	127	0.4519049	0.4515549	0.570333	0.8034784	-24.3843	SPL-1055		1
AR-4	PS-4	PLT-8	2	N08	unknown	126	0.3844285	0.3840785	0.48510748	0.6834137	-39.329235	SPL-1054		1
AR-4	PS-4	PLT-8	2	M08	unknown	125	0.1758646	0.17551461	0.2216824	0.31230357	-85.52279	SPL-1053		1
AR-4	PS-4	PLT-8	2	L08	unknown	124	0.24645908	0.24610908	0.31084624	0.43791652	-69.887245	SPL-1052		1
AR-4	PS-4	PLT-8	2	K08	unknown	123	0.085422516	0.08507252	0.1074502	0.15137458	-105.55426	SPL-1051		1
AR-4	PS-4	PLT-8	2	J08	unknown	122	0.08403966	0.08368966	0.10570359	0.14891398	-105.86054	SPL-1050		1
AR-4	PS-4	PLT-8	2	I08	unknown	121	0.08758337	0.08723337	0.110179454	0.15521953	-105.07567	SPL-1049		1
AR-4	PS-4	PLT-8	2	H08	unknown	120	0.28307655	0.28272656	0.35709566	0.50307214	-61.777065	SPL-1048		1
AR-4	PS-4	PLT-8	2	G08	unknown	119	0.31409097	0.31374097	0.39626816	0.55825794	-54.90787	SPL-1047		1
AR-4	PS-4	PLT-8	2	F08	unknown	118	0.18665595	0.18630596	0.23531234	0.33150524	-83.13268	SPL-1046		1
AR-4	PS-4	PLT-8	2	E08	unknown	117	0.2841942	0.2838442	0.35850728	0.50506085	-61.529526	SPL-1045		1
AR-4	PS-4	PLT-8	2	D08	unknown	116	0.08085901	0.080509014	0.10168631	0.14325447	-106.565	SPL-1044		1
AR-4	PS-4	PLT-8	2	C08	unknown	115	0.4772256	0.4768756	0.6023142	0.8485331	-18.776169	SPL-1043		1
AR-4	PS-4	PLT-8	2	B08	unknown	114	0.26255804	0.26220804	0.3311799	0.46656236	-66.32159	SPL-1042		1
AR-4	PS-4	PLT-8	2	A08	unknown	113	0.5556758	0.5553258	0.7014001	0.9881242	-1.4007092	SPL-1041		1
AR-4	PS-4	PLT-8	2	P07	unknown	112	0.13958105	0.13923106	0.17585474	0.24774209	-93.55901	SPL-1040		1
AR-4	PS-4	PLT-8	2	O07	unknown	111	0.16898458	0.16863458	0.21299264	0.30006152	-87.04661	SPL-1039		1
AR-4	PS-4	PLT-8	2	N07	unknown	110	0.39456353	0.39421353	0.49790844	0.70144755	-37.08449	SPL-1038		1
AR-4	PS-4	PLT-8	2	M07	unknown	109	0.2284636	0.2281136	0.28811717	0.4058961	-73.872955	SPL-1037		1
AR-4	PS-4	PLT-8	2	L07	unknown	108	0.25321084	0.25286084	0.319374	0.4499303	-68.39184	SPL-1036		1
AR-4	PS-4	PLT-8	2	K07	unknown	107	0.24178483	0.24143483	0.30494246	0.42959931	-70.92252	SPL-1035		1
AR-4	PS-4	PLT-8	2	J07	unknown	106	0.20032126	0.19997126	0.2525722	0.35582075	-80.10603	SPL-1034		1
AR-4	PS-4	PLT-8	2	I07	unknown	105	0.5467119	0.5463619	0.6900783	0.9721742	-3.3860652	SPL-1033		1
AR-4	PS-4	PLT-8	2	H07	unknown	104	0.20106006	0.20071006	0.25350532	0.35713533	-79.942406	SPL-1032		1
AR-4	PS-4	PLT-8	2	G07	unknown	103	0.21012849	0.20977849	0.26495916	0.37327132	-77.93389	SPL-1031		1
AR-4	PS-4	PLT-8	2	F07	unknown	102	0.23918064	0.23883064	0.30165324	0.42496556	-71.499306	SPL-1030		1
AR-4	PS-4	PLT-8	2	E07	unknown	101	0.2878118	0.2874618	0.36307645	0.51149786	-60.728287	SPL-1029		1
AR-4	PS-4	PLT-8	2	D07	unknown	100	0.07858083	0.07823083	0.098808855	0.13920076	-107.06959	SPL-1028		1
AR-4	PS-4	PLT-8	2	C07	unknown	99	0.28955162	0.28920162	0.36527392	0.5145936	-60.34294	SPL-1027		1
AR-4	PS-4	PLT-8	2	B07	unknown	98	0.2851042	0.2847542	0.35965663	0.50668	-61.327976	SPL-1026		1
AR-4	PS-4	PLT-8	2	A07	unknown	97	0.0135788	0.013228799	0.016708536	0.023538789	-121.46649	SPL-1025		1
AR-4	PS-4	PLT-8	2	P06	unknown	96	0.3682055	0.3678555	0.4646171	0.6545471	-42.922375	SPL-1024		1
AR-4	PS-4	PLT-8	2	O06	unknown	95	0.32749587	0.32714587	0.41319913	0.5821101	-51.9389	SPL-1023		1
AR-4	PS-4	PLT-8	2	N06	unknown	94	0.3240718	0.3237218	0.4088744	0.57601744	-52.697277	SPL-1022		1
AR-4	PS-4	PLT-8	2	M06	unknown	93	0.09876828	0.09841828	0.12430647	0.17512149	-102.59839	SPL-1021		1
AR-4	PS-4	PLT-8	2	L06	unknown	92	0.33809483	0.33774483	0.42658606	0.60096943	-49.5914	SPL-1020		1
AR-4	PS-4	PLT-8	2	K06	unknown	91	0.2858138	0.2854638	0.3605529	0.50794274	-61.170807	SPL-1019		1
AR-4	PS-4	PLT-8	2	J06	unknown	90	0.51841426	0.51806426	0.65433717	0.9218225	-9.653543	SPL-1018		1
AR-4	PS-4	PLT-8	2	I06	unknown	89	0.2238706	0.2235206	0.28231603	0.3977235	-74.890236	SPL-1017		1
AR-4	PS-4	PLT-8	2	H06	unknown	88	0.3507439	0.3503939	0.44256237	0.6234767	-46.789837	SPL-1016		1
AR-4	PS-4	PLT-8	2	G06	unknown	87	0.105965	0.105615005	0.13339624	0.18792705	-101.00443	SPL-1015		1
AR-4	PS-4	PLT-8	2	F06	unknown	86	0.22679538	0.22644538	0.28601015	0.4029277	-74.24244	SPL-1014		1
AR-4	PS-4	PLT-8	2	E06	unknown	85	0.057689983	0.057339985	0.07242283	0.10202844	-111.69657	SPL-1013		1
AR-4	PS-4	PLT-8	2	D06	unknown	84	0.4041539	0.4038039	0.5100215	0.7185123	-34.960373	SPL-1012		1
AR-4	PS-4	PLT-8	2	C06	unknown	83	0.34687465	0.34652466	0.43767536	0.61659193	-47.646812	SPL-1011		1
AR-4	PS-4	PLT-8	2	B06	unknown	82	0.20129606	0.20094606	0.2538034	0.35755527	-79.89013	SPL-1010		1
AR-4	PS-4	PLT-8	2	A06	unknown	81	0.21873964	0.21838965	0.2758354	0.38859367	-76.02666	SPL-1009		1
AR-4	PS-4	PLT-8	2	P05	unknown	80	0.29130447	0.29095447	0.36748785	0.5177126	-59.954716	SPL-1008		1
AR-4	PS-4	PLT-8	2	O05	unknown	79	0.46029794	0.45994794	0.5809338	0.8184127	-22.525373	SPL-1007		1
AR-4	PS-4	PLT-8	2	N05	unknown	78	0.39589942	0.39554942	0.49959573	0.7038246	-36.788612	SPL-1006		1
AR-4	PS-4	PLT-8	2	M05	unknown	77	0.36295405	0.36260405	0.45798433	0.64520293	-44.085484	SPL-1005		1
AR-4	PS-4	PLT-8	2	L05	unknown	76	0.23162323	0.23127323	0.2921079	0.41151822	-73.17315	SPL-1004		1
AR-4	PS-4	PLT-8	2	K05	unknown	75	0.46146098	0.46111098	0.58240277	0.82048213	-22.26778	SPL-1003		1
AR-4	PS-4	PLT-8	2	J05	unknown	74	0.6666983	0.6663483	0.84162617	1.1856731	23.188986	SPL-1002		1
AR-4	PS-4	PLT-8	2	I05	unknown	73	0.57702166	0.57667166	0.72836083	1.0261061	3.3270547	SPL-1001		1
AR-4	PS-4	PLT-8	2	H05	unknown	72	0.01171286	0.01136286	0.014351775	0.020218613	-121.87977	SPL-1000		1
AR-4	PS-4	PLT-8	2	G05	unknown	71	0.2868574	0.2865074	0.361871	0.50979966	-60.93967	SPL-999		1
AR-4	PS-4	PLT-8	2	F05	unknown	70	0.21606092	0.21571092	0.27245206	0.38382727	-76.61995	SPL-998		1
AR-4	PS-4	PLT-8	2	E05	unknown	69	0.14716978	0.14681979	0.18543963	0.26124516	-91.878235	SPL-997		1
AR-4	PS-4	PLT-8	2	D05	unknown	68	0.4649649	0.4646149	0.58682835	0.8267169	-21.491718	SPL-996		1
AR-4	PS-4	PLT-8	2	C05	unknown	67	0.22122823	0.22087823	0.2789786	0.39302176	-75.47548	SPL-995		1
AR-4	PS-4	PLT-8	2	B05	unknown	66	0.37576157	0.37541157	0.47416076	0.6679921	-41.24882	SPL-994		1
AR-4	PS-4	PLT-8	2	A05	unknown	65	0.30758467	0.30723467	0.38805044	0.5466809	-56.34891	SPL-993		1
AR-4	PS-4	PLT-8	2	P04	unknown	64	0.09583918	0.09548918	0.12060689	0.16990957	-103.24714	SPL-992		1
AR-4	PS-4	PLT-8	2	O04	unknown	63	0.077185445	0.076835446	0.097046435	0.13671787	-107.37864	SPL-991		1
AR-4	PS-4	PLT-8	2	N04	unknown	62	0.49383593	0.49348593	0.6232937	0.87808883	-15.097249	SPL-990		1
AR-4	PS-4	PLT-8	2	M04	unknown	61	0.3055407	0.3051907	0.38546884	0.543044	-56.801617	SPL-989		1
AR-4	PS-4	PLT-8	2	L04	unknown	60	0.261058	0.260708	0.3292853	0.46389323	-66.653824	SPL-988		1
AR-4	PS-4	PLT-8	2	K04	unknown	59	0.11282462	0.11247462	0.14206022	0.20013277	-99.48514	SPL-987		1
AR-4	PS-4	PLT-8	2	J04	unknown	58	0.08087744	0.08052744	0.101709574	0.14328726	-106.56092	SPL-986		1
AR-4	PS-4	PLT-8	2	I04	unknown	57	0.030177504	0.029827503	0.037673406	0.05307385	-117.790146	SPL-985		1
AR-4	PS-4	PLT-8	2	H04	unknown	56	0.14533345	0.14498346	0.18312027	0.25797766	-92.28495	SPL-984		1
AR-4	PS-4	PLT-8	2	G04	unknown	55	0.26669395	0.26634395	0.33640373	0.47392163	-65.40555	SPL-983		1
AR-4	PS-4	PLT-8	2	F04	unknown	54	0.18970188	0.18935189	0.23915948	0.33692506	-82.45805	SPL-982		1
AR-4	PS-4	PLT-8	2	E04	unknown	53	0.09103122	0.090681225	0.11453424	0.16135448	-104.31202	SPL-981		1
AR-4	PS-4	PLT-8	2	D04	unknown	52	0.39705092	0.39670092	0.5010501	0.7058735	-36.533573	SPL-980		1
AR-4	PS-4	PLT-8	2	C04	unknown	51	0.32947636	0.32912636	0.41570058	0.58563405	-51.500256	SPL-979		1
AR-4	PS-4	PLT-8	2	B04	unknown	50	0.087970555	0.08762056	0.11066848	0.15590847	-104.989914	SPL-978		1
AR-4	PS-4	PLT-8	2	A04	unknown	49	0.5593158	0.5589658	0.7059976	0.9946011	-0.59450847	SPL-977		1
AR-4	PS-4	PLT-8	2	P03	unknown	48	0.27379325	0.27344325	0.34537044	0.48655382	-63.833168	SPL-976		1
AR-4	PS-4	PLT-8	2	O03	unknown	47	0.18387204	0.18352205	0.23179615	0.32655168	-83.74927	SPL-975		1
AR-4	PS-4	PLT-8	2	N03	unknown	46	0.3101683	0.3098183	0.39131367	0.5512781	-55.77668	SPL-974		1
AR-4	PS-4	PLT-8	2	M03	unknown	45	0.14615406	0.14580406	0.18415673	0.25943783	-92.103195	SPL-973		1
AR-4	PS-4	PLT-8	2	L03	unknown	44	0.4515098	0.4511598	0.569834	0.80277544	-24.471806	SPL-972		1
AR-4	PS-4	PLT-8	2	K03	unknown	43	0.2868865	0.2865365	0.36190778	0.50985146	-60.93322	SPL-971		1
AR-4	PS-4	PLT-8	2	J03	unknown	42	0.23084252	0.23049252	0.29112184	0.41012904	-73.34607	SPL-970		1
AR-4	PS-4	PLT-8	2	I03	unknown	41	0.05377664	0.053426642	0.06748012	0.0950652	-112.56332	SPL-969		1
AR-4	PS-4	PLT-8	2	H03	unknown	40	0.036856156	0.036506157	0.046108827	0.064957574	-116.31093	SPL-968		1
AR-4	PS-4	PLT-8	2	G03	unknown	39	0.48459956	0.48424956	0.61162776	0.861654	-17.142956	SPL-967		1
AR-4	PS-4	PLT-8	2	F03	unknown	38	0.31236595	0.31201595	0.3940894	0.55518854	-55.289936	SPL-966		1
AR-4	PS-4	PLT-8	2	E03	unknown	37	0.48965284	0.48930284	0.6180103	0.87064564	-16.023735	SPL-965		1
AR-4	PS-4	PLT-8	2	D03	unknown	36	0.25774258	0.2573926	0.32509777	0.45799392	-67.38813	SPL-964		1
AR-4	PS-4	PLT-8	2	C03	unknown	35	0.23799995	0.23764995	0.300162	0.42286468	-71.76081	SPL-963		1
AR-4	PS-4	PLT-8	2	B03	unknown	34	0.038273595	0.037923597	0.047899112	0.06747971	-115.99699	SPL-962		1
AR-4	PS-4	PLT-8	2	A03	unknown	33	0.17485783	0.17450783	0.2204108	0.31051216	-85.74577	SPL-961		1
AR-4	PS-4	PLT-8	2	P02	unknown	32	0.62863785	0.62828785	0.79355425	1.1179498	14.7592125	SPL-960		1
AR-4	PS-4	PLT-8	2	O02	unknown	31	0.09393082	0.09358082	0.11819655	0.1665139	-103.66981	SPL-959		1
AR-4	PS-4	PLT-8	2	N02	unknown	30	0.57986873	0.57951874	0.7319568	1.0311722	3.957636	SPL-958		1
AR-4	PS-4	PLT-8	2	M02	unknown	29	0.14823106	0.14788106	0.18678007	0.26313356	-91.64317	SPL-957		1
AR-4	PS-4	PLT-8	2	L02	unknown	28	0.6372958	0.6369458	0.8044896	1.1333555	16.676805	SPL-956		1
AR-4	PS-4	PLT-8	2	K02	unknown	27	0.36793813	0.36758813	0.46427944	0.6540714	-42.98159	SPL-955		1
AR-4	PS-4	PLT-8	2	J02	unknown	26	0.1906521	0.1903021	0.24035963	0.33861583	-82.2476	SPL-954		1
AR-4	PS-4	PLT-8	2	I02	unknown	25	0.34034944	0.33999944	0.42943373	0.6049812	-49.09204	SPL-953		1
AR-4	PS-4	PLT-8	2	H02	unknown	24	0.32796425	0.32761425	0.4137907	0.5829435	-51.835163	SPL-952		1
AR-4	PS-4	PLT-8	2	G02	unknown	23	0.6471352	0.6467852	0.8169172	1.1508633	18.856077	SPL-951		1
AR-4	PS-4	PLT-8	2	F02	unknown	22	0.56569797	0.56534797	0.7140585	1.0059572	0.8190391	SPL-950		1
AR-4	PS-4	PLT-8	2	E02	unknown	21	0.09681908	0.09646908	0.121844545	0.17165317	-103.030106	SPL-949		1
AR-4	PS-4	PLT-8	2	D02	unknown	20	0.22404362	0.22369362	0.28253454	0.39803135	-74.85191	SPL-948		1
AR-4	PS-4	PLT-8	2	C02	unknown	19	0.11578421	0.115434214	0.14579831	0.20539895	-98.829636	SPL-947		1
AR-4	PS-4	PLT-8	2	B02	unknown	18	0.10779843	0.10744843	0.13571192	0.19118936	-100.59836	SPL-946		1
AR-4	PS-4	PLT-8	2	A02	unknown	17	0.4758308	0.4754808	0.60055244	0.8460512	-19.085096	SPL-945		1
AR-4	PS-4	PLT-8	2	P01	unknown	16	0.29931998	0.29896998	0.3776118	0.53197503	-58.179405	SPL-944		1
AR-4	PS-4	PLT-8	2	O01	unknown	15	0.25783122	0.25748122	0.3252097	0.45815164	-67.3685	SPL-943		1
AR-4	PS-4	PLT-8	2	N01	unknown	14	0.045258444	0.044908445	0.056721274	0.07990826	-114.44996	SPL-942		1
AR-4	PS-4	PLT-8	2	M01	unknown	13	0.39289254	0.39254254	0.4957979	0.6984743	-37.45459	SPL-941		1
AR-4	PS-4	PLT-8	2	L01	unknown	12	0.28885993	0.28850994	0.3644003	0.5133629	-60.49614	SPL-940		1
AR-4	PS-4	PLT-8	2	K01	unknown	11	0.05045874	0.050108742	0.06328947	0.089161456	-113.29817	SPL-939		1
AR-4	PS-4	PLT-8	2	J01	unknown	10	0.5380765	0.5377265	0.67917144	0.95680875	-5.298668	SPL-938		1
AR-4	PS-4	PLT-8	2	I01	unknown	9	0.16209872	0.16174872	0.2042955	0.2878091	-88.57172	SPL-937		1
AR-4	PS-4	PLT-8	2	H01	unknown	8	0.22910231	0.22875232	0.2889239	0.40703258	-73.73149	SPL-936		1
AR-4	PS-4	PLT-8	2	G01	unknown	7	0.14103983	0.14068983	0.17769724	0.25033778	-93.235916	SPL-935		1
AR-4	PS-4	PLT-8	2	F01	unknown	6	0.116994366	0.11664437	0.1473268	0.20755225	-98.5616	SPL-934		1
AR-4	PS-4	PLT-8	2	E01	unknown	5	0.70726967	0.70691967	0.8928696	1.2578641	32.174896	SPL-933		1
AR-4	PS-4	PLT-8	2	D01	unknown	4	0.12277708	0.12242708	0.1546306	0.21784177	-97.28082	SPL-932		1
AR-4	PS-4	PLT-8	2	C01	unknown	3	0.2738245	0.2734745	0.34540993	0.48660946	-63.826244	SPL-931		1
AR-4	PS-4	PLT-8	2	B01	unknown	2	0.12037098	0.12002098	0.1515916	0.21356045	-97.813736	SPL-930		1
AR-4	PS-4	PLT-8	2	A01	unknown	1	0.113367625	0.113017626	0.14274606	0.20109898	-99.36487	SPL-929		1
AR-4	PS-4	PLT-7	1	P24	blank	384	0.0026	2.5000004E-4	3.885071E-4	4.4033473E-4	-122.79196			1
AR-4	PS-4	PLT-7	1	O24	blank	383	0.0021	-2.5000004E-4	-3.885071E-4	-4.4033473E-4	-122.9006			1
AR-4	PS-4	PLT-7	1	N24	negative	382	0.168	0.16565	0.25742474	0.29176575	-86.85497			1
AR-4	PS-4	PLT-7	1	M24	negative	381	0.047	0.04465	0.069387354	0.07864377	-113.14503			1
AR-4	PS-4	PLT-7	1	L24	positive	380	0.617	0.61465	0.9551834	1.0826068	10.700705			1
AR-4	PS-4	PLT-7	1	K24	positive	379	0.573	0.57065004	0.8868062	1.0051079	1.1406891			1
AR-4	PS-4	PLT-7	1	J24	positive	378	0.534	0.53165	0.826199	0.9364157	-7.332974			1
AR-4	PS-4	PLT-7	1	I24	positive	377	0.547	0.54465	0.8464014	0.9593131	-4.5084195			1
AR-4	PS-4	PLT-7	1	H24	unknown	376	0.4126601	0.4103101	0.63763344	0.722695	-33.696884	SPL-928		1
AR-4	PS-4	PLT-7	1	G24	unknown	375	0.040178735	0.037828736	0.058786917	0.066629216	-114.627106	SPL-927		1
AR-4	PS-4	PLT-7	1	F24	unknown	374	0.08218574	0.079835735	0.12406698	0.14061777	-105.500114	SPL-926		1
AR-4	PS-4	PLT-7	1	E24	unknown	373	0.2112844	0.2089344	0.32468992	0.36800423	-77.45043	SPL-925		1
AR-4	PS-4	PLT-7	1	D24	unknown	372	0.087844536	0.08549453	0.13286091	0.15058483	-104.27061	SPL-924		1
AR-4	PS-4	PLT-7	1	C24	unknown	371	0.25361675	0.25126675	0.3904756	0.44256583	-68.25274	SPL-923		1
AR-4	PS-4	PLT-7	1	B24	unknown	370	0.16353613	0.16118613	0.25048777	0.28390336	-87.82485	SPL-922		1
AR-4	PS-4	PLT-7	1	A24	unknown	369	0.38892543	0.38657543	0.6007491	0.68089026	-38.85379	SPL-921		1
AR-4	PS-4	PLT-7	1	P23	unknown	368	0.35078442	0.34843442	0.5414769	0.613711	-47.14081	SPL-920		1
AR-4	PS-4	PLT-7	1	O23	unknown	367	0.31706348	0.31471348	0.4890736	0.554317	-54.46747	SPL-919		1
AR-4	PS-4	PLT-7	1	N23	unknown	366	0.3561106	0.3537606	0.5497539	0.62309223	-45.983574	SPL-918		1
AR-4	PS-4	PLT-7	1	M23	unknown	365	0.2632189	0.2608689	0.40539762	0.4594785	-66.16645	SPL-917		1
AR-4	PS-4	PLT-7	1	L23	unknown	364	0.33143726	0.32908726	0.51141083	0.57963413	-51.34443	SPL-916		1
AR-4	PS-4	PLT-7	1	K23	unknown	363	0.15869863	0.15634863	0.24297017	0.27538288	-88.87591	SPL-915		1
AR-4	PS-4	PLT-7	1	J23	unknown	362	0.14383489	0.14148489	0.21987149	0.2492028	-92.1054	SPL-914		1
AR-4	PS-4	PLT-7	1	I23	unknown	361	0.37531626	0.37296626	0.57960004	0.6569199	-41.810696	SPL-913		1
AR-4	PS-4	PLT-7	1	H23	unknown	360	0.12862878	0.12627877	0.19624077	0.2224197	-95.40928	SPL-912		1
AR-4	PS-4	PLT-7	1	G23	unknown	359	0.22211176	0.21976176	0.34151596	0.3870749	-75.09793	SPL-911		1
AR-4	PS-4	PLT-7	1	F23	unknown	358	0.1409272	0.1385772	0.21535286	0.24408136	-92.73717	SPL-910		1
AR-4	PS-4	PLT-7	1	E23	unknown	357	0.57488465	0.5725347	0.8897349	1.0084274	1.5501708	SPL-909		1
AR-4	PS-4	PLT-7	1	D23	unknown	356	0.30880147	0.30645147	0.4762342	0.5397648	-56.26258	SPL-908		1
AR-4	PS-4	PLT-7	1	C23	unknown	355	0.015861869	0.013511869	0.020997824	0.023798976	-119.910515	SPL-907		1
AR-4	PS-4	PLT-7	1	B23	unknown	354	0.20680055	0.20445055	0.3177219	0.36010665	-78.42465	SPL-906		1
AR-4	PS-4	PLT-7	1	A23	unknown	353	0.2681072	0.2657572	0.41299418	0.46808845	-65.104355	SPL-905		1
AR-4	PS-4	PLT-7	1	P22	unknown	352	0.42382032	0.4214703	0.6549767	0.74235195	-31.272064	SPL-904		1
AR-4	PS-4	PLT-7	1	O22	unknown	351	0.3691522	0.3668022	0.5700209	0.64606285	-43.149986	SPL-903		1
AR-4	PS-4	PLT-7	1	N22	unknown	350	0.1540427	0.1516927	0.23573473	0.26718223	-89.88751	SPL-902		1
AR-4	PS-4	PLT-7	1	M22	unknown	349	0.30179423	0.29944423	0.46534476	0.52742267	-57.785065	SPL-901		1
AR-4	PS-4	PLT-7	1	L22	unknown	348	0.31960663	0.31725663	0.49302572	0.55879635	-53.91491	SPL-900		1
AR-4	PS-4	PLT-7	1	K22	unknown	347	0.33774227	0.33539227	0.521209	0.59073937	-49.974518	SPL-899		1
AR-4	PS-4	PLT-7	1	J22	unknown	346	0.029101362	0.026751362	0.04157237	0.04711821	-117.03393	SPL-898		1
AR-4	PS-4	PLT-7	1	I22	unknown	345	0.21637382	0.21402381	0.332599	0.3769684	-76.344635	SPL-897		1
