AssayRun	PlateSet	Plate	PlateOrder	Well	WellType	WellNum	Response	Bk_Sub	Norm	NormPos	pEnhanced	Sample	accession	Target
AR-5	PS-5	PLT-9	1	N42	unknown	1326	0.20336111	0.1998236	0.24553996	0.34530488	-74.719696	SPL-2630		1
AR-5	PS-5	PLT-9	1	M42	unknown	1325	0.34031063	0.33677313	0.41382128	0.58196026	-47.45589	SPL-2629		1
AR-5	PS-5	PLT-9	1	L42	unknown	1324	0.25258338	0.24904588	0.30602348	0.43036333	-64.92056	SPL-2628		1
AR-5	PS-5	PLT-9	1	K42	unknown	1323	0.5068708	0.50333333	0.61848766	0.8697843	-14.2972145	SPL-2627		1
AR-5	PS-5	PLT-9	1	J42	unknown	1322	0.21826772	0.21473022	0.26385695	0.37106422	-71.752106	SPL-2626		1
AR-5	PS-5	PLT-9	1	I42	unknown	1321	0.55787164	0.55433416	0.68115664	0.9579162	-4.1440067	SPL-2625		1
AR-5	PS-5	PLT-9	1	H42	unknown	1320	0.18187092	0.17833342	0.21913317	0.30816877	-78.99795	SPL-2624		1
AR-5	PS-5	PLT-9	1	G42	unknown	1319	0.3720011	0.3684636	0.452762	0.6367229	-41.146973	SPL-2623		1
AR-5	PS-5	PLT-9	1	F42	unknown	1318	0.065056354	0.061518855	0.07559335	0.10630756	-102.25331	SPL-2622		1
AR-5	PS-5	PLT-9	1	E42	unknown	1317	0.5302645	0.526727	0.6472334	0.9102097	-9.640017	SPL-2621		1
AR-5	PS-5	PLT-9	1	D42	unknown	1316	0.4942893	0.4907518	0.60302776	0.84804285	-16.80193	SPL-2620		1
AR-5	PS-5	PLT-9	1	C42	unknown	1315	0.3094395	0.305902	0.37588733	0.52861345	-53.601692	SPL-2619		1
AR-5	PS-5	PLT-9	1	B42	unknown	1314	0.28068766	0.27715015	0.34055755	0.4789289	-59.32559	SPL-2618		1
AR-5	PS-5	PLT-9	1	A42	unknown	1313	0.22827968	0.22474217	0.2761595	0.38836536	-69.75893	SPL-2617		1
AR-5	PS-5	PLT-9	1	AF41	unknown	1312	0.18690345	0.18336594	0.22531705	0.31686524	-77.99608	SPL-2616		1
AR-5	PS-5	PLT-9	1	AE41	unknown	1311	0.34595898	0.34242147	0.42076185	0.5917209	-46.33142	SPL-2615		1
AR-5	PS-5	PLT-9	1	AD41	unknown	1310	0.15786785	0.15433034	0.18963858	0.2666903	-83.77647	SPL-2614		1
AR-5	PS-5	PLT-9	1	AC41	unknown	1309	0.5292301	0.52569264	0.6459624	0.9084223	-9.84594	SPL-2613		1
AR-5	PS-5	PLT-9	1	AB41	unknown	1308	0.28862223	0.28508472	0.3503074	0.4926402	-57.74598	SPL-2612		1
AR-5	PS-5	PLT-9	1	AA41	unknown	1307	0.4253429	0.42180538	0.5183075	0.72890013	-30.527733	SPL-2611		1
AR-5	PS-5	PLT-9	1	Z41	unknown	1306	0.32576057	0.32222307	0.3959424	0.55681705	-50.352505	SPL-2610		1
AR-5	PS-5	PLT-9	1	Y41	unknown	1305	0.1467207	0.1431832	0.17594117	0.24742751	-85.99563	SPL-2609		1
AR-5	PS-5	PLT-9	1	X41	unknown	1304	0.4817536	0.47821608	0.5876241	0.82638055	-19.297531	SPL-2608		1
AR-5	PS-5	PLT-9	1	W41	unknown	1303	0.34806016	0.34452266	0.42334378	0.5953518	-45.91312	SPL-2607		1
AR-5	PS-5	PLT-9	1	V41	unknown	1302	0.30411983	0.30058232	0.3693506	0.5194208	-54.66073	SPL-2606		1
AR-5	PS-5	PLT-9	1	U41	unknown	1301	0.23995236	0.23641485	0.29050267	0.40853631	-67.43514	SPL-2605		1
AR-5	PS-5	PLT-9	1	T41	unknown	1300	0.398742	0.39520448	0.48562077	0.6829325	-35.823418	SPL-2604		1
AR-5	PS-5	PLT-9	1	S41	unknown	1299	0.14758341	0.1440459	0.17700124	0.2489183	-85.82388	SPL-2603		1
AR-5	PS-5	PLT-9	1	R41	unknown	1298	0.17502002	0.17148252	0.2107149	0.2963301	-80.361824	SPL-2602		1
AR-5	PS-5	PLT-9	1	Q41	unknown	1297	0.3256688	0.3221313	0.39582965	0.5566585	-50.370773	SPL-2601		1
AR-5	PS-5	PLT-9	1	P41	unknown	1296	0.22214395	0.21860644	0.26862	0.37776253	-70.98042	SPL-2600		1
AR-5	PS-5	PLT-9	1	O41	unknown	1295	0.10505039	0.101512894	0.12473737	0.17541918	-94.29132	SPL-2599		1
AR-5	PS-5	PLT-9	1	N41	unknown	1294	0.078416616	0.07487912	0.09201022	0.12939474	-99.59356	SPL-2598		1
AR-5	PS-5	PLT-9	1	M41	unknown	1293	0.3317183	0.3281808	0.40326315	0.56711227	-49.166447	SPL-2597		1
AR-5	PS-5	PLT-9	1	L41	unknown	1292	0.4700922	0.4665547	0.57329476	0.8062291	-21.61907	SPL-2596		1
AR-5	PS-5	PLT-9	1	K41	unknown	1291	0.07771214	0.07417464	0.09114458	0.12817737	-99.7338	SPL-2595		1
AR-5	PS-5	PLT-9	1	J41	unknown	1290	0.33192256	0.32838506	0.40351415	0.56746525	-49.125782	SPL-2594		1
AR-5	PS-5	PLT-9	1	I41	unknown	1289	0.04518299	0.041645493	0.051173292	0.071965426	-106.20968	SPL-2593		1
AR-5	PS-5	PLT-9	1	H41	unknown	1288	0.34536812	0.3418306	0.42003584	0.59069985	-46.44905	SPL-2592		1
AR-5	PS-5	PLT-9	1	G41	unknown	1287	0.20902963	0.20549212	0.25250533	0.35510033	-73.59122	SPL-2591		1
AR-5	PS-5	PLT-9	1	F41	unknown	1286	0.43725008	0.43371257	0.53293884	0.7494763	-28.157257	SPL-2590		1
AR-5	PS-5	PLT-9	1	E41	unknown	1285	0.13622414	0.13268663	0.16304316	0.22928892	-88.08528	SPL-2589		1
AR-5	PS-5	PLT-9	1	D41	unknown	1284	0.2986858	0.29514828	0.36267334	0.5100305	-55.742535	SPL-2588		1
AR-5	PS-5	PLT-9	1	C41	unknown	1283	0.09088286	0.08734536	0.10732854	0.150937	-97.111786	SPL-2587		1
AR-5	PS-5	PLT-9	1	B41	unknown	1282	0.59852153	0.59498405	0.7311066	1.0281612	3.9485433	SPL-2586		1
AR-5	PS-5	PLT-9	1	A41	unknown	1281	0.1165124	0.112974904	0.13882169	0.1952261	-92.009476	SPL-2585		1
AR-5	PS-5	PLT-9	1	AF40	unknown	1280	0.41945243	0.41591492	0.5110694	0.7187211	-31.700401	SPL-2584		1
AR-5	PS-5	PLT-9	1	AE40	unknown	1279	0.29488653	0.29134902	0.3580049	0.50346524	-56.498886	SPL-2583		1
AR-5	PS-5	PLT-9	1	AD40	unknown	1278	0.48401114	0.48047364	0.5903981	0.8302817	-18.848099	SPL-2582		1
AR-5	PS-5	PLT-9	1	AC40	unknown	1277	0.21953246	0.21599495	0.26541105	0.37324974	-71.50032	SPL-2581		1
AR-5	PS-5	PLT-9	1	AB40	unknown	1276	0.5315039	0.52796644	0.64875644	0.9123515	-9.393273	SPL-2580		1
AR-5	PS-5	PLT-9	1	AA40	unknown	1275	0.66871166	0.6651742	0.81735504	1.1494532	17.921942	SPL-2579		1
AR-5	PS-5	PLT-9	1	Z40	unknown	1274	0.3652832	0.3617457	0.44450715	0.625114	-42.48437	SPL-2578		1
AR-5	PS-5	PLT-9	1	Y40	unknown	1273	0.13276975	0.12923224	0.15879846	0.22331958	-88.77297	SPL-2577		1
AR-5	PS-5	PLT-9	1	X40	unknown	1272	0.6381407	0.6346032	0.7797899	1.096625	11.835894	SPL-2576		1
AR-5	PS-5	PLT-9	1	W40	unknown	1271	0.069294676	0.06575718	0.08080133	0.113631584	-101.409546	SPL-2575		1
AR-5	PS-5	PLT-9	1	V40	unknown	1270	0.12866864	0.12513113	0.15375908	0.21623266	-89.589424	SPL-2574		1
AR-5	PS-5	PLT-9	1	U40	unknown	1269	0.33614358	0.33260608	0.40870088	0.5747594	-48.285465	SPL-2573		1
AR-5	PS-5	PLT-9	1	T40	unknown	1268	0.2863889	0.2828514	0.34756315	0.48878092	-58.19059	SPL-2572		1
AR-5	PS-5	PLT-9	1	S40	unknown	1267	0.13773938	0.13420187	0.16490506	0.23190734	-87.78362	SPL-2571		1
AR-5	PS-5	PLT-9	1	R40	unknown	1266	0.3372502	0.3337127	0.41006067	0.5766717	-48.06516	SPL-2570		1
AR-5	PS-5	PLT-9	1	Q40	unknown	1265	0.3939083	0.3903708	0.4796812	0.6745796	-36.78571	SPL-2569		1
AR-5	PS-5	PLT-9	1	P40	unknown	1264	0.43655768	0.43302017	0.53208804	0.7482798	-28.2951	SPL-2568		1
AR-5	PS-5	PLT-9	1	O40	unknown	1263	0.11586577	0.11232827	0.13802712	0.19410868	-92.13821	SPL-2567		1
AR-5	PS-5	PLT-9	1	N40	unknown	1262	0.5038629	0.50032544	0.61479163	0.86458653	-14.896023	SPL-2566		1
AR-5	PS-5	PLT-9	1	M40	unknown	1261	0.38783476	0.38429725	0.47221813	0.66408426	-37.994823	SPL-2565		1
AR-5	PS-5	PLT-9	1	L40	unknown	1260	0.36716998	0.36363247	0.4468256	0.6283745	-42.108753	SPL-2564		1
AR-5	PS-5	PLT-9	1	K40	unknown	1259	0.102841295	0.0993038	0.12202287	0.17160176	-94.73111	SPL-2563		1
AR-5	PS-5	PLT-9	1	J40	unknown	1258	0.657708	0.6541705	0.8038339	1.1304382	15.731339	SPL-2562		1
AR-5	PS-5	PLT-9	1	I40	unknown	1257	0.16047108	0.15693358	0.1928374	0.27118883	-83.25822	SPL-2561		1
AR-5	PS-5	PLT-9	1	H40	unknown	1256	0.06335523	0.05981773	0.07350304	0.10336793	-102.591965	SPL-2560		1
AR-5	PS-5	PLT-9	1	G40	unknown	1255	0.30737454	0.30383703	0.37334993	0.5250451	-54.012783	SPL-2559		1
AR-5	PS-5	PLT-9	1	F40	unknown	1254	0.4229752	0.4194377	0.51539814	0.72480863	-30.999086	SPL-2558		1
AR-5	PS-5	PLT-9	1	E40	unknown	1253	0.0941819	0.090644404	0.11138235	0.1566379	-96.45502	SPL-2557		1
AR-5	PS-5	PLT-9	1	D40	unknown	1252	0.26773557	0.26419806	0.32464224	0.45654705	-61.90408	SPL-2556		1
AR-5	PS-5	PLT-9	1	C40	unknown	1251	0.45550153	0.45196402	0.5553659	0.7810157	-24.523773	SPL-2555		1
AR-5	PS-5	PLT-9	1	B40	unknown	1250	0.49662715	0.49308965	0.6059004	0.8520828	-16.336514	SPL-2554		1
AR-5	PS-5	PLT-9	1	A40	unknown	1249	0.5011257	0.4975882	0.61142814	0.8598565	-15.440948	SPL-2553		1
AR-5	PS-5	PLT-9	1	AF39	unknown	1248	0.3724297	0.3688922	0.45328864	0.63746357	-41.06165	SPL-2552		1
AR-5	PS-5	PLT-9	1	AE39	unknown	1247	0.35686642	0.3533289	0.43416476	0.6105695	-44.159977	SPL-2551		1
AR-5	PS-5	PLT-9	1	AD39	unknown	1246	0.20432514	0.20078763	0.24672455	0.34697077	-74.52778	SPL-2550		1
AR-5	PS-5	PLT-9	1	AC39	unknown	1245	0.099610366	0.09607287	0.11805275	0.16601856	-95.37432	SPL-2549		1
AR-5	PS-5	PLT-9	1	AB39	unknown	1244	0.49496076	0.49142325	0.6038528	0.84920317	-16.668259	SPL-2548		1
AR-5	PS-5	PLT-9	1	AA39	unknown	1243	0.10448684	0.10094934	0.12404488	0.17444535	-94.40352	SPL-2547		1
AR-5	PS-5	PLT-9	1	Z39	unknown	1242	0.23017098	0.22663347	0.27848348	0.39163363	-69.38241	SPL-2546		1
AR-5	PS-5	PLT-9	1	Y39	unknown	1241	0.06153399	0.057996493	0.07126513	0.10022074	-102.95454	SPL-2545		1
AR-5	PS-5	PLT-9	1	X39	unknown	1240	0.3961851	0.3926476	0.4824789	0.67851406	-36.332443	SPL-2544		1
AR-5	PS-5	PLT-9	1	W39	unknown	1239	0.2584839	0.25494638	0.3132739	0.4405597	-63.7459	SPL-2543		1
AR-5	PS-5	PLT-9	1	V39	unknown	1238	0.48005298	0.47651547	0.5855344	0.8234418	-19.636087	SPL-2542		1
AR-5	PS-5	PLT-9	1	U39	unknown	1237	0.24126273	0.23772523	0.29211286	0.4108007	-67.17427	SPL-2541		1
AR-5	PS-5	PLT-9	1	T39	unknown	1236	0.24114454	0.23760703	0.2919676	0.41059646	-67.1978	SPL-2540		1
AR-5	PS-5	PLT-9	1	S39	unknown	1235	0.08833943	0.084801935	0.10420322	0.14654185	-97.618126	SPL-2539		1
AR-5	PS-5	PLT-9	1	R39	unknown	1234	0.0714772	0.0679397	0.08348318	0.11740308	-100.97505	SPL-2538		1
AR-5	PS-5	PLT-9	1	Q39	unknown	1233	0.14928828	0.14575078	0.17909616	0.2518644	-85.48448	SPL-2537		1
AR-5	PS-5	PLT-9	1	P39	unknown	1232	0.362629	0.3590915	0.4412457	0.6205275	-43.012768	SPL-2536		1
AR-5	PS-5	PLT-9	1	O39	unknown	1231	0.20035477	0.19681726	0.24184582	0.34010977	-75.3182	SPL-2535		1
AR-5	PS-5	PLT-9	1	N39	unknown	1230	0.18697959	0.18344209	0.22541063	0.3169968	-77.98092	SPL-2534		1
AR-5	PS-5	PLT-9	1	M39	unknown	1229	0.47259483	0.46905732	0.57636994	0.8105537	-21.120852	SPL-2533		1
AR-5	PS-5	PLT-9	1	L39	unknown	1228	0.28826278	0.28472528	0.34986573	0.49201906	-57.81754	SPL-2532		1
AR-5	PS-5	PLT-9	1	K39	unknown	1227	0.01425093	0.01071343	0.013164487	0.018513326	-112.367615	SPL-2531		1
AR-5	PS-5	PLT-9	1	J39	unknown	1226	0.15475647	0.15121897	0.18581538	0.2613137	-84.395874	SPL-2530		1
AR-5	PS-5	PLT-9	1	I39	unknown	1225	0.18952624	0.18598874	0.2285399	0.32139754	-77.47394	SPL-2529		1
AR-5	PS-5	PLT-9	1	H39	unknown	1224	0.43340114	0.42986363	0.5282093	0.74282515	-28.923502	SPL-2528		1
AR-5	PS-5	PLT-9	1	G39	unknown	1223	0.3708938	0.3673563	0.45140138	0.6348095	-41.367416	SPL-2527		1
AR-5	PS-5	PLT-9	1	F39	unknown	1222	0.3178257	0.3142882	0.38619217	0.54310524	-51.932175	SPL-2526		1
AR-5	PS-5	PLT-9	1	E39	unknown	1221	0.2319167	0.22837919	0.2806286	0.3946503	-69.034874	SPL-2525		1
AR-5	PS-5	PLT-9	1	D39	unknown	1220	0.53680825	0.5332708	0.65527433	0.92151767	-8.33729	SPL-2524		1
AR-5	PS-5	PLT-9	1	C39	unknown	1219	0.08376654	0.080229044	0.09858412	0.13863967	-98.528496	SPL-2523		1
AR-5	PS-5	PLT-9	1	B39	unknown	1218	0.032458287	0.028920786	0.035537384	0.04997652	-108.742905	SPL-2522		1
AR-5	PS-5	PLT-9	1	A39	unknown	1217	0.06783425	0.06429675	0.07900678	0.11110789	-101.70029	SPL-2521		1
AR-5	PS-5	PLT-9	1	AF38	unknown	1216	0.5342653	0.5307278	0.65214956	0.91712326	-8.843543	SPL-2520		1
AR-5	PS-5	PLT-9	1	AE38	unknown	1215	0.20880991	0.2052724	0.25223535	0.35472065	-73.63496	SPL-2519		1
AR-5	PS-5	PLT-9	1	AD38	unknown	1214	0.0493939	0.0458564	0.05634759	0.07924208	-105.371376	SPL-2518		1
AR-5	PS-5	PLT-9	1	AC38	unknown	1213	0.366858	0.3633205	0.44644225	0.6278354	-42.17086	SPL-2517		1
AR-5	PS-5	PLT-9	1	AB38	unknown	1212	0.30118987	0.29765236	0.3657503	0.5143577	-55.244022	SPL-2516		1
AR-5	PS-5	PLT-9	1	AA38	unknown	1211	0.32214105	0.31860355	0.39149478	0.5505623	-51.07308	SPL-2515		1
AR-5	PS-5	PLT-9	1	Z38	unknown	1210	0.52638406	0.5228466	0.64246523	0.90350413	-10.412532	SPL-2514		1
AR-5	PS-5	PLT-9	1	Y38	unknown	1209	0.16918188	0.16564438	0.20354109	0.2862415	-81.52408	SPL-2513		1
AR-5	PS-5	PLT-9	1	X38	unknown	1208	0.095378734	0.091841236	0.112853	0.1587061	-96.21675	SPL-2512		1
AR-5	PS-5	PLT-9	1	W38	unknown	1207	0.1871885	0.183651	0.22566733	0.3173578	-77.93933	SPL-2511		1
AR-5	PS-5	PLT-9	1	V38	unknown	1206	0.26705635	0.26351884	0.32380763	0.45537332	-62.0393	SPL-2510		1
AR-5	PS-5	PLT-9	1	U38	unknown	1205	0.25631317	0.25277567	0.31060657	0.4368086	-64.17804	SPL-2509		1
AR-5	PS-5	PLT-9	1	T38	unknown	1204	0.2719473	0.2684098	0.32981753	0.4638251	-61.065613	SPL-2508		1
AR-5	PS-5	PLT-9	1	S38	unknown	1203	0.19825856	0.19472106	0.23927003	0.3364874	-75.73551	SPL-2507		1
AR-5	PS-5	PLT-9	1	R38	unknown	1202	0.22370858	0.22017108	0.2705426	0.38046628	-70.66894	SPL-2506		1
AR-5	PS-5	PLT-9	1	Q38	unknown	1201	0.048628956	0.045091458	0.05540764	0.07792022	-105.52366	SPL-2505		1
AR-5	PS-5	PLT-9	1	P38	unknown	1200	0.25322738	0.24968988	0.30681482	0.4314762	-64.79236	SPL-2504		1
AR-5	PS-5	PLT-9	1	O38	unknown	1199	0.5181347	0.51459724	0.63232857	0.88924885	-12.054805	SPL-2503		1
AR-5	PS-5	PLT-9	1	N38	unknown	1198	0.34587532	0.34233782	0.42065907	0.59157634	-46.348076	SPL-2502		1
AR-5	PS-5	PLT-9	1	M38	unknown	1197	0.0822526	0.0787151	0.09672382	0.1360235	-98.829895	SPL-2501		1
AR-5	PS-5	PLT-9	1	L38	unknown	1196	0.224966	0.2214285	0.2720877	0.38263917	-70.41861	SPL-2500		1
AR-5	PS-5	PLT-9	1	K38	unknown	1195	0.2753511	0.2718136	0.33400008	0.46970707	-60.387985	SPL-2499		1
AR-5	PS-5	PLT-9	1	J38	unknown	1194	0.32515782	0.32162032	0.39520174	0.55577546	-50.4725	SPL-2498		1
AR-5	PS-5	PLT-9	1	I38	unknown	1193	0.1955831	0.1920456	0.23598248	0.3318641	-76.26814	SPL-2497		1
AR-5	PS-5	PLT-9	1	H38	unknown	1192	0.26857236	0.26503485	0.32567048	0.45799306	-61.73749	SPL-2496		1
AR-5	PS-5	PLT-9	1	G38	unknown	1191	0.07093437	0.06739687	0.08281616	0.116465054	-101.083115	SPL-2495		1
AR-5	PS-5	PLT-9	1	F38	unknown	1190	0.16811003	0.16457252	0.20222402	0.2843893	-81.73746	SPL-2494		1
AR-5	PS-5	PLT-9	1	E38	unknown	1189	0.06367297	0.06013547	0.07389347	0.103916995	-102.52871	SPL-2493		1
AR-5	PS-5	PLT-9	1	D38	unknown	1188	0.22927281	0.2257353	0.27737984	0.39008155	-69.56122	SPL-2492		1
AR-5	PS-5	PLT-9	1	C38	unknown	1187	0.014564773	0.011027273	0.013550132	0.01905566	-112.30514	SPL-2491		1
AR-5	PS-5	PLT-9	1	B38	unknown	1186	0.4539728	0.45043528	0.5534875	0.77837396	-24.828114	SPL-2490		1
AR-5	PS-5	PLT-9	1	A38	unknown	1185	0.074939586	0.07140209	0.08773771	0.12338626	-100.28576	SPL-2489		1
AR-5	PS-5	PLT-9	1	AF37	unknown	1184	0.21110272	0.20756522	0.25505272	0.35868275	-73.178505	SPL-2488		1
AR-5	PS-5	PLT-9	1	AE37	unknown	1183	0.5004963	0.49695882	0.61065483	0.8587689	-15.566241	SPL-2487		1
AR-5	PS-5	PLT-9	1	AD37	unknown	1182	0.34888488	0.34534737	0.42435718	0.59677696	-45.748936	SPL-2486		1
AR-5	PS-5	PLT-9	1	AC37	unknown	1181	0.2553929	0.2518554	0.30947578	0.43521833	-64.361244	SPL-2485		1
AR-5	PS-5	PLT-9	1	AB37	unknown	1180	0.34495556	0.34141806	0.4195289	0.5899869	-46.53118	SPL-2484		1
AR-5	PS-5	PLT-9	1	AA37	unknown	1179	0.31163093	0.30809343	0.37858012	0.53240037	-53.165424	SPL-2483		1
AR-5	PS-5	PLT-9	1	Z37	unknown	1178	0.34599224	0.34245473	0.42080274	0.59177834	-46.324802	SPL-2482		1
AR-5	PS-5	PLT-9	1	Y37	unknown	1177	0.21145949	0.20792198	0.2554911	0.35929924	-73.10748	SPL-2481		1
AR-5	PS-5	PLT-9	1	X37	unknown	1176	0.46366718	0.46012968	0.56539977	0.7951264	-22.898159	SPL-2480		1
AR-5	PS-5	PLT-9	1	W37	unknown	1175	0.11413253	0.11059503	0.13589735	0.19111356	-92.48326	SPL-2479		1
AR-5	PS-5	PLT-9	1	V37	unknown	1174	0.13687192	0.13333441	0.16383913	0.23040833	-87.95632	SPL-2478		1
AR-5	PS-5	PLT-9	1	U37	unknown	1173	0.029286807	0.025749307	0.031640325	0.04449605	-109.37428	SPL-2477		1
AR-5	PS-5	PLT-9	1	T37	unknown	1172	0.1793661	0.17582859	0.21605529	0.3038403	-79.49661	SPL-2476		1
AR-5	PS-5	PLT-9	1	S37	unknown	1171	0.2849893	0.2814518	0.34584332	0.4863623	-58.46922	SPL-2475		1
AR-5	PS-5	PLT-9	1	R37	unknown	1170	0.25950927	0.25597176	0.3145339	0.44233158	-63.541767	SPL-2474		1
AR-5	PS-5	PLT-9	1	Q37	unknown	1169	0.13400537	0.13046786	0.16031677	0.22545479	-88.52699	SPL-2473		1
AR-5	PS-5	PLT-9	1	P37	unknown	1168	0.21093497	0.20739746	0.2548466	0.35839286	-73.2119	SPL-2472		1
AR-5	PS-5	PLT-9	1	O37	unknown	1167	0.09220616	0.08866866	0.108954586	0.15322372	-96.84834	SPL-2471		1
AR-5	PS-5	PLT-9	1	N37	unknown	1166	0.30325794	0.29972044	0.36829153	0.5179314	-54.832314	SPL-2470		1
AR-5	PS-5	PLT-9	1	M37	unknown	1165	0.50074494	0.49720743	0.6109603	0.8591985	-15.516747	SPL-2469		1
AR-5	PS-5	PLT-9	1	L37	unknown	1164	0.08035499	0.07681749	0.09439206	0.13274434	-99.207664	SPL-2468		1
AR-5	PS-5	PLT-9	1	K37	unknown	1163	0.37655872	0.37302122	0.45836234	0.6445987	-40.239647	SPL-2467		1
AR-5	PS-5	PLT-9	1	J37	unknown	1162	0.15874031	0.1552028	0.19071066	0.26819795	-83.602776	SPL-2466		1
AR-5	PS-5	PLT-9	1	I37	unknown	1161	0.22686704	0.22332953	0.27442366	0.38592425	-70.04016	SPL-2465		1
AR-5	PS-5	PLT-9	1	H37	unknown	1160	0.054456227	0.050918728	0.06256809	0.08799002	-104.36357	SPL-2464		1
AR-5	PS-5	PLT-9	1	G37	unknown	1159	0.56756747	0.56403	0.6930707	0.97467107	-2.2137685	SPL-2463		1
AR-5	PS-5	PLT-9	1	F37	unknown	1158	0.4212881	0.4177506	0.51332504	0.72189325	-31.334955	SPL-2462		1
AR-5	PS-5	PLT-9	1	E37	unknown	1157	0.02451501	0.02097751	0.025776818	0.03625015	-110.32425	SPL-2461		1
AR-5	PS-5	PLT-9	1	D37	unknown	1156	0.2651643	0.26162678	0.3214827	0.45210373	-62.41597	SPL-2460		1
AR-5	PS-5	PLT-9	1	C37	unknown	1155	0.28179085	0.27825335	0.34191313	0.48083526	-59.105965	SPL-2459		1
AR-5	PS-5	PLT-9	1	B37	unknown	1154	0.20429713	0.20075962	0.24669012	0.34692234	-74.533356	SPL-2458		1
AR-5	PS-5	PLT-9	1	A37	unknown	1153	0.3813597	0.3778222	0.46426168	0.65289503	-39.283875	SPL-2457		1
AR-5	PS-5	PLT-9	1	AF36	unknown	1152	0.117449254	0.113911755	0.13997288	0.19684502	-91.82297	SPL-2456		1
AR-5	PS-5	PLT-9	1	AE36	unknown	1151	0.30187336	0.29833585	0.36659017	0.5155388	-55.107956	SPL-2455		1
AR-5	PS-5	PLT-9	1	AD36	unknown	1150	0.118913285	0.11537579	0.14177187	0.19937494	-91.53151	SPL-2454		1
AR-5	PS-5	PLT-9	1	AC36	unknown	1149	0.11492069	0.11138319	0.13686582	0.19247554	-92.326355	SPL-2453		1
AR-5	PS-5	PLT-9	1	AB36	unknown	1148	0.49774823	0.49421072	0.607278	0.85402006	-16.11333	SPL-2452		1
AR-5	PS-5	PLT-9	1	AA36	unknown	1147	0.42743084	0.42389333	0.5208731	0.7325082	-30.112064	SPL-2451		1
AR-5	PS-5	PLT-9	1	Z36	unknown	1146	0.2787234	0.27518588	0.3381439	0.47553453	-59.716633	SPL-2450		1
AR-5	PS-5	PLT-9	1	Y36	unknown	1145	0.264569	0.2610315	0.32075122	0.45107508	-62.534477	SPL-2449		1
AR-5	PS-5	PLT-9	1	X36	unknown	1144	0.62617886	0.6226414	0.7650914	1.0759544	9.454544	SPL-2448		1
AR-5	PS-5	PLT-9	1	W36	unknown	1143	0.3067284	0.3031909	0.37255597	0.5239285	-54.14142	SPL-2447		1
AR-5	PS-5	PLT-9	1	V36	unknown	1142	0.4846239	0.4810864	0.59115106	0.8313406	-18.72611	SPL-2446		1
AR-5	PS-5	PLT-9	1	U36	unknown	1141	0.5389167	0.53537923	0.65786517	0.9251612	-7.9175406	SPL-2445		1
AR-5	PS-5	PLT-9	1	T36	unknown	1140	0.07466089	0.07112339	0.08739525	0.12290466	-100.34125	SPL-2444		1
AR-5	PS-5	PLT-9	1	S36	unknown	1139	0.16990924	0.16637173	0.20443486	0.2874984	-81.37927	SPL-2443		1
AR-5	PS-5	PLT-9	1	R36	unknown	1138	0.23188283	0.22834532	0.28058696	0.39459178	-69.04162	SPL-2442		1
AR-5	PS-5	PLT-9	1	Q36	unknown	1137	0.1656634	0.1621259	0.19921765	0.2801614	-82.22453	SPL-2441		1
AR-5	PS-5	PLT-9	1	P36	unknown	1136	0.571198	0.5676605	0.6975318	0.98094475	-1.4910076	SPL-2440		1
AR-5	PS-5	PLT-9	1	O36	unknown	1135	0.31428096	0.31074345	0.38183644	0.53697973	-52.63786	SPL-2439		1
AR-5	PS-5	PLT-9	1	N36	unknown	1134	0.23337938	0.22984187	0.2824259	0.39717788	-68.74368	SPL-2438		1
AR-5	PS-5	PLT-9	1	M36	unknown	1133	0.44706953	0.44353202	0.54500484	0.7664448	-26.20241	SPL-2437		1
AR-5	PS-5	PLT-9	1	L36	unknown	1132	0.13213685	0.12859935	0.15802076	0.2222259	-88.89897	SPL-2436		1
AR-5	PS-5	PLT-9	1	K36	unknown	1131	0.31494322	0.31140572	0.38265023	0.53812414	-52.506016	SPL-2435		1
AR-5	PS-5	PLT-9	1	J36	unknown	1130	0.2127847	0.20924719	0.2571195	0.36158928	-72.84366	SPL-2434		1
AR-5	PS-5	PLT-9	1	I36	unknown	1129	0.2150267	0.2114892	0.25987446	0.36546358	-72.39732	SPL-2433		1
AR-5	PS-5	PLT-9	1	H36	unknown	1128	0.42186883	0.41833133	0.5140386	0.72289675	-31.219345	SPL-2432		1
AR-5	PS-5	PLT-9	1	G36	unknown	1127	0.39741552	0.393878	0.48399082	0.6806403	-36.087494	SPL-2431		1
AR-5	PS-5	PLT-9	1	F36	unknown	1126	0.03804276	0.034505263	0.042399496	0.05962676	-107.63116	SPL-2430		1
AR-5	PS-5	PLT-9	1	E36	unknown	1125	0.35664713	0.35310963	0.4338953	0.6101905	-44.203632	SPL-2429		1
AR-5	PS-5	PLT-9	1	D36	unknown	1124	0.059553422	0.056015924	0.068831444	0.096798226	-103.34882	SPL-2428		1
AR-5	PS-5	PLT-9	1	C36	unknown	1123	0.3354423	0.3319048	0.40783915	0.57354754	-48.42507	SPL-2427		1
AR-5	PS-5	PLT-9	1	B36	unknown	1122	0.16325197	0.15971446	0.1962545	0.27599433	-82.7046	SPL-2426		1
AR-5	PS-5	PLT-9	1	A36	unknown	1121	0.23017593	0.22663842	0.27848956	0.39164215	-69.381424	SPL-2425		1
AR-5	PS-5	PLT-9	1	AF35	unknown	1120	0.17004095	0.16650344	0.2045967	0.287726	-81.35305	SPL-2424		1
